OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1083,2,1554.589099,318.94519,336.801422,17.856232,327.873306,8.928116,655.746613
1084,1,777.294549,106.389542,106.389542,0,106.389542,0,106.389542
1085,2,1554.589099,72.474434,75.650665,3.176231,74.06255,1.588116,148.125099
1086,1,777.294549,65.556046,65.556046,0,65.556046,0,65.556046
1087,1,777.294549,350.311218,350.311218,0,350.311218,0,350.311218
1088,2,1554.589099,210.068588,247.380142,37.311554,228.724365,18.655777,457.44873
1089,1,777.294549,12.264773,12.264773,0,12.264773,0,12.264773
1090,2,1554.589099,7.431407,15.505044,8.073637,11.468226,4.036818,22.936451
1091,1,777.294549,183.814072,183.814072,0,183.814072,0,183.814072
1092,2,1554.589099,304.69516,319.398712,14.703552,312.046936,7.351776,624.093872
1093,2,1554.589099,282.994629,289.983093,6.988464,286.488861,3.494232,572.977722
1094,2,1554.589099,225,253.610458,28.610458,239.305229,14.305229,478.610458
1095,1,777.294549,270,270,0,270,0,270
1096,2,1554.589099,45,90,45,67.5,22.5,135
1097,2,1554.589099,108.434952,140.710587,32.275635,124.572769,16.137817,249.145538
1098,1,777.294549,156.801407,156.801407,0,156.801407,0,156.801407
1099,2,1554.589099,222.273697,240.945404,18.671707,231.60955,9.335854,463.219101
1100,2,1554.589099,201.037506,233.74617,32.708664,217.391838,16.354332,434.783676
1101,2,1554.589099,282.264771,352.874969,70.610199,317.56987,35.305099,635.13974
1102,2,1554.589099,0,164.357758,164.357758,82.178879,82.178879,164.357758
1103,1,777.294549,251.565048,251.565048,0,251.565048,0,251.565048
1104,2,1554.589099,71.565048,130.601288,59.03624,101.083168,29.51812,202.166336
1105,2,1554.589099,322.125031,327.528809,5.403778,324.82692,2.701889,649.653839
1106,2,1554.589099,2.489552,49.289154,46.799602,25.889353,23.399801,51.778706
1107,1,777.294549,64.983109,64.983109,0,64.983109,0,64.983109
1108,2,1554.589099,90,111.801407,21.801407,100.900703,10.900703,201.801407
1109,2,1554.589099,317.792694,319.236389,1.443695,318.514542,0.721848,637.029083
1110,2,1554.589099,152.102722,155.9245,3.821777,154.013611,1.910889,308.027222
1111,1,777.294549,120.96376,120.96376,0,120.96376,0,120.96376
1112,2,1554.589099,18.434948,135,116.565052,76.717474,58.282526,153.434948
1113,2,1554.589099,140.710587,170.537674,29.827087,155.62413,14.913544,311.24826
1114,2,1554.589099,70.114838,72.758537,2.6437,71.436687,1.32185,142.873375
1115,2,1554.589099,180,341.565063,161.565063,260.782532,80.782532,521.565063
1116,1,777.294549,294.443939,294.443939,0,294.443939,0,294.443939
1117,1,777.294549,139.343246,139.343246,0,139.343246,0,139.343246
1118,2,1554.589099,101.309929,108.434952,7.125023,104.87244,3.562511,209.744881
1119,2,1554.589099,115.201126,117.474434,2.273308,116.33778,1.136654,232.67556
1120,1,777.294549,21.03751,21.03751,0,21.03751,0,21.03751
1121,2,1554.589099,149.322723,151.699249,2.376526,150.510986,1.188263,301.021973
1122,2,1554.589099,236.309937,255.96376,19.653824,246.136848,9.826912,492.273697
1123,2,1554.589099,288.434937,289.798889,1.363953,289.116913,0.681976,578.233826
1124,1,777.294549,18.434948,18.434948,0,18.434948,0,18.434948
1125,2,1554.589099,59.036243,180,120.963757,119.518122,60.481878,239.036243
1126,2,1554.589099,315,338.198578,23.198578,326.599289,11.599289,653.198578
1127,2,1554.589099,97.431412,100.00798,2.576569,98.719696,1.288284,197.439392
1128,1,777.294549,108.434952,108.434952,0,108.434952,0,108.434952
1129,1,777.294549,225,225,0,225,0,225
1130,2,1554.589099,118.300758,146.309937,28.009178,132.305347,14.004589,264.610695
1131,2,1554.589099,164.744888,165.96376,1.218872,165.354324,0.609436,330.708649
1132,2,1554.589099,229.085617,255.650665,26.565048,242.368141,13.282524,484.736282
1133,1,777.294549,308.659821,308.659821,0,308.659821,0,308.659821
1134,2,1554.589099,285.945404,288.434937,2.489532,287.19017,1.244766,574.380341
1135,1,777.294549,123.690071,123.690071,0,123.690071,0,123.690071
1136,2,1554.589099,281.309937,286.389526,5.07959,283.849731,2.539795,567.699463
1137,1,777.294549,315,315,0,315,0,315
1138,2,1554.589099,251.565048,254.744888,3.17984,253.154968,1.58992,506.309937
1139,1,777.294549,74.53878,74.53878,0,74.53878,0,74.53878
1140,1,777.294549,178.363419,178.363419,0,178.363419,0,178.363419
1141,2,1554.589099,91.397179,92.290611,0.893433,91.843895,0.446716,183.68779
1142,1,777.294549,168.690063,168.690063,0,168.690063,0,168.690063
1143,1,777.294549,10.304846,10.304846,0,10.304846,0,10.304846
1144,2,1554.589099,172.04248,176.42366,4.38118,174.23307,2.19059,348.466141
1145,2,1554.589099,225,251.565048,26.565048,238.282524,13.282524,476.565048
1146,2,1554.589099,237.80426,249.443954,11.639694,243.624107,5.819847,487.248215
1147,2,1554.589099,135,225,90,180,45,360
1148,2,1554.589099,63.434948,78.690071,15.255123,71.06251,7.627562,142.125019
1149,1,777.294549,81.869896,81.869896,0,81.869896,0,81.869896
1150,2,1554.589099,-1,164.744888,165.744888,81.872444,82.872444,163.744888
1151,1,777.294549,98.972626,98.972626,0,98.972626,0,98.972626
1152,2,1554.589099,195.255127,196.504364,1.249237,195.879745,0.624619,391.759491
1153,2,1554.589099,126.869896,135,8.130104,130.934948,4.065052,261.869896
1154,2,1554.589099,147.094757,163.810791,16.716034,155.452774,8.358017,310.905548
1155,2,1554.589099,25.253162,33.690067,8.436905,29.471615,4.218452,58.94323
1156,2,1554.589099,270,348.690063,78.690063,309.345032,39.345032,618.690063
1157,1,777.294549,10.007979,10.007979,0,10.007979,0,10.007979
1158,2,1554.589099,308.088776,315,6.911224,311.544388,3.455612,623.088776
1159,2,1554.589099,90,116.565048,26.565048,103.282524,13.282524,206.565048
1160,2,1554.589099,282.094757,283.495728,1.40097,282.795242,0.700485,565.590485
1161,2,1554.589099,234.462326,243.434952,8.972626,238.948639,4.486313,477.897278
1162,2,1554.589099,73.886581,295.346161,221.459579,184.616371,110.72979,369.232742
1163,2,1554.589099,178.919083,183.57634,4.657257,181.247711,2.328629,362.495422
1164,2,1554.589099,29.054604,49.398705,20.344101,39.226654,10.17205,78.453308
1165,1,777.294549,86.185928,86.185928,0,86.185928,0,86.185928
1166,1,777.294549,315,315,0,315,0,315
1167,2,1554.589099,183.012787,187.523819,4.511032,185.268303,2.255516,370.536606
1168,2,1554.589099,267.273682,267.273682,0,267.273682,0,534.547363
1169,2,1554.589099,111.571304,118.610458,7.039154,115.090881,3.519577,230.181763
1170,2,1554.589099,210.96376,225,14.03624,217.98188,7.01812,435.96376
1171,2,1554.589099,301.675476,308.853363,7.177887,305.26442,3.588943,610.528839
1172,2,1554.589099,198.434952,243.434952,45,220.934952,22.5,441.869904
1173,1,777.294549,249.227753,249.227753,0,249.227753,0,249.227753
1174,2,1554.589099,229.144623,237.264771,8.120148,233.204697,4.060074,466.409393
1175,2,1554.589099,205.820999,222.510452,16.689453,214.165726,8.344727,428.331451
1176,2,1554.589099,248.198593,285.255127,37.056534,266.72686,18.528267,533.45372
1177,2,1554.589099,168.690063,180,11.309937,174.345032,5.654968,348.690063
1178,1,777.294549,324.462311,324.462311,0,324.462311,0,324.462311
1179,2,1554.589099,19.440035,22.0679,2.627865,20.753967,1.313932,41.507935
1180,2,1554.589099,18.434948,32.471191,14.036243,25.45307,7.018122,50.906139
1181,1,777.294549,74.35775,74.35775,0,74.35775,0,74.35775
1182,2,1554.589099,302.905243,311.760284,8.855042,307.332764,4.427521,614.665527
1183,2,1554.589099,116.565048,135,18.434952,125.782524,9.217476,251.565048
1184,1,777.294549,8.746161,8.746161,0,8.746161,0,8.746161
1185,1,777.294549,206.241348,206.241348,0,206.241348,0,206.241348
1186,2,1554.589099,281.309937,315,33.690063,298.154968,16.845032,596.309937
1187,2,1554.589099,18.434948,341.565063,323.130116,180.000006,161.565058,360.000011
1188,2,1554.589099,96.340195,135,38.659805,115.670097,19.329903,231.340195
1189,1,777.294549,249.443954,249.443954,0,249.443954,0,249.443954
1190,1,777.294549,90,90,0,90,0,90
1191,1,777.294549,93.652222,93.652222,0,93.652222,0,93.652222
1192,2,1554.589099,247.249023,255.96376,8.714737,251.606392,4.357368,503.212784
1193,2,1554.589099,53.530766,54.865807,1.335041,54.198286,0.667521,108.396572
1194,1,777.294549,34.215702,34.215702,0,34.215702,0,34.215702
1195,1,777.294549,187.69606,187.69606,0,187.69606,0,187.69606
1196,2,1554.589099,258.690063,260.537689,1.847626,259.613876,0.923813,519.227753
1197,1,777.294549,237.528809,237.528809,0,237.528809,0,237.528809
1198,2,1554.589099,23.198589,26.56505,3.366461,24.88182,1.68323,49.763639
1199,1,777.294549,284.036255,284.036255,0,284.036255,0,284.036255
1200,1,777.294549,113.962486,113.962486,0,113.962486,0,113.962486
1201,1,777.294549,270,270,0,270,0,270
1202,2,1554.589099,45,74.054604,29.054604,59.527302,14.527302,119.054604
1203,2,1554.589099,120.96376,186.340195,65.376434,153.651978,32.688217,307.303955
1204,2,1554.589099,175.601288,180,4.398712,177.800644,2.199356,355.601288
1205,1,777.294549,210.96376,210.96376,0,210.96376,0,210.96376
1206,2,1554.589099,267.137604,277.594635,10.457031,272.366119,5.228516,544.732239
1207,1,777.294549,135,135,0,135,0,135
1208,1,777.294549,100.762535,100.762535,0,100.762535,0,100.762535
1209,2,1554.589099,188.130096,333.434937,145.30484,260.782516,72.65242,521.565033
1210,2,1554.589099,68.962486,85.601295,16.638809,77.281891,8.319405,154.563782
1211,2,1554.589099,168.690063,188.130096,19.440033,178.41008,9.720016,356.82016
1212,1,777.294549,184.398712,184.398712,0,184.398712,0,184.398712
1213,1,777.294549,53.569141,53.569141,0,53.569141,0,53.569141
1214,2,1554.589099,150.255112,151.699249,1.444138,150.97718,0.722069,301.954361
1215,2,1554.589099,268.264282,293.962494,25.698212,281.113388,12.849106,562.226776
1216,1,777.294549,353.659821,353.659821,0,353.659821,0,353.659821
1217,2,1554.589099,48.012787,80.537674,32.524887,64.27523,16.262444,128.550461
1218,1,777.294549,121.373009,121.373009,0,121.373009,0,121.373009
1219,2,1554.589099,173.659805,185.710587,12.050781,179.685196,6.025391,359.370392
1220,2,1554.589099,325.885529,355.364532,29.479004,340.625031,14.739502,681.250061
1221,1,777.294549,96.340195,96.340195,0,96.340195,0,96.340195
1222,2,1554.589099,135,153.434952,18.434952,144.217476,9.217476,288.434952
1223,2,1554.589099,295.016907,302.471191,7.454285,298.744049,3.727142,597.488098
1224,1,777.294549,210.96376,210.96376,0,210.96376,0,210.96376
1225,2,1554.589099,57.094757,69.623566,12.528809,63.359161,6.264404,126.718323
1226,1,777.294549,90,90,0,90,0,90
1227,1,777.294549,3.179829,3.179829,0,3.179829,0,3.179829
1228,2,1554.589099,198.434952,225,26.565048,211.717476,13.282524,423.434952
1229,2,1554.589099,158.198593,164.357758,6.159164,161.278175,3.079582,322.556351
1230,1,777.294549,175.100906,175.100906,0,175.100906,0,175.100906
1231,1,777.294549,92.121094,92.121094,0,92.121094,0,92.121094
1232,2,1554.589099,35.537678,43.264294,7.726616,39.400986,3.863308,78.801971
1233,1,777.294549,240.945404,240.945404,0,240.945404,0,240.945404
1234,2,1554.589099,130.364532,141.952957,11.588425,136.158745,5.794212,272.31749
1235,1,777.294549,81.027374,81.027374,0,81.027374,0,81.027374
1236,2,1554.589099,5.194428,341.565063,336.370636,173.379746,168.185318,346.759491
1237,1,777.294549,254.054611,254.054611,0,254.054611,0,254.054611
1238,1,777.294549,88.726967,88.726967,0,88.726967,0,88.726967
1239,3,2331.883648,227.231171,229.82077,2.5896,228.410589,1.069718,685.231766
1240,2,1554.589099,262.207916,268.167175,5.959259,265.187546,2.97963,530.375092
1241,2,1554.589099,170.837646,180,9.162354,175.418823,4.581177,350.837646
1242,1,777.294549,189.162354,189.162354,0,189.162354,0,189.162354
1243,2,1554.589099,213.690063,216.119339,2.429276,214.904701,1.214638,429.809402
1244,1,777.294549,130.601288,130.601288,0,130.601288,0,130.601288
1245,1,777.294549,30.068583,30.068583,0,30.068583,0,30.068583
1246,2,1554.589099,247.833649,258.023865,10.190216,252.928757,5.095108,505.857513
1247,1,777.294549,251.565048,251.565048,0,251.565048,0,251.565048
1248,1,777.294549,242.525574,242.525574,0,242.525574,0,242.525574
1249,1,777.294549,206.565048,206.565048,0,206.565048,0,206.565048
1250,2,1554.589099,274.398712,280.491486,6.092773,277.445099,3.046387,554.890198
1251,1,777.294549,0,0,0,0,0,0
1252,2,1554.589099,308.829834,321.632507,12.802673,315.231171,6.401337,630.462341
1253,2,1554.589099,19.983107,45,25.016893,32.491553,12.508447,64.983107
1254,2,1554.589099,135,236.309937,101.309937,185.654968,50.654968,371.309937
1255,2,1554.589099,229.763641,230.194427,0.430786,229.979034,0.215393,459.958069
1256,2,1554.589099,225,270,45,247.5,22.5,495
1257,1,777.294549,107.354027,107.354027,0,107.354027,0,107.354027
1258,2,1554.589099,189.462326,213.111343,23.649017,201.286835,11.824509,402.573669
1259,2,1554.589099,202.166351,207.181107,5.014755,204.673729,2.507378,409.347458
1260,2,1554.589099,198.434952,225,26.565048,211.717476,13.282524,423.434952
1261,1,777.294549,108.434952,108.434952,0,108.434952,0,108.434952
1262,2,1554.589099,81.158188,94.398705,13.240517,87.778446,6.620258,175.556892
1263,1,777.294549,75.963753,75.963753,0,75.963753,0,75.963753
1264,2,1554.589099,135,147.094757,12.094757,141.047379,6.047379,282.094757
1265,1,777.294549,26.56505,26.56505,0,26.56505,0,26.56505
1266,2,1554.589099,213.690063,236.309937,22.619873,225,11.309937,450
1267,2,1554.589099,198.434952,225,26.565048,211.717476,13.282524,423.434952
1268,2,1554.589099,49.085617,51.709835,2.624218,50.397726,1.312109,100.795452
1269,2,1554.589099,-1,90,91,44.5,45.5,89
1270,2,1554.589099,17.102728,30.963757,13.861029,24.033242,6.930514,48.066484
1271,1,777.294549,198.434952,198.434952,0,198.434952,0,198.434952
1272,2,1554.589099,30.963757,90,59.036243,60.481878,29.518122,120.963757
1273,1,777.294549,286.927521,286.927521,0,286.927521,0,286.927521
1274,2,1554.589099,135,180,45,157.5,22.5,315
1275,2,1554.589099,260.837646,265.601288,4.763641,263.219467,2.381821,526.438934
1276,1,777.294549,298.810791,298.810791,0,298.810791,0,298.810791
1277,2,1554.589099,290.323151,299.57785,9.2547,294.9505,4.62735,589.901001
1278,2,1554.589099,4.763641,232.125015,227.361374,118.444328,113.680687,236.888656
1279,1,777.294549,164.744888,164.744888,0,164.744888,0,164.744888
1280,2,1554.589099,126.869896,137.60257,10.732674,132.236233,5.366337,264.472466
1281,1,777.294549,329.036255,329.036255,0,329.036255,0,329.036255
1282,2,1554.589099,239.03624,255.256439,16.2202,247.146339,8.1101,494.292679
1283,1,777.294549,57.994617,57.994617,0,57.994617,0,57.994617
1284,2,1554.589099,18.434948,330.255127,311.820179,174.345037,155.910089,348.690075
1285,2,1554.589099,71.200111,86.423668,15.223557,78.81189,7.611778,157.623779
1286,2,1554.589099,345.606415,347.735229,2.128815,346.670822,1.064407,693.341644
1287,1,777.294549,315,315,0,315,0,315
1288,2,1554.589099,168.690063,225,56.309937,196.845032,28.154968,393.690063
1289,2,1554.589099,27.474432,55.304848,27.830416,41.38964,13.915208,82.77928
1290,1,777.294549,324.462311,324.462311,0,324.462311,0,324.462311
1291,2,1554.589099,249.443954,274.763641,25.319687,262.103798,12.659843,524.207596
1292,1,777.294549,345.963745,345.963745,0,345.963745,0,345.963745
1293,2,1554.589099,45,59.036243,14.036243,52.018122,7.018122,104.036243
1294,2,1554.589099,146.309937,161.565048,15.255112,153.937492,7.627556,307.874985
1295,2,1554.589099,86.099503,96.115501,10.015999,91.107502,5.007999,182.215004
1296,2,1554.589099,135,153.434952,18.434952,144.217476,9.217476,288.434952
1297,2,1554.589099,108.434952,127.874985,19.440033,118.154968,9.720016,236.309937
1298,2,1554.589099,282.528809,286.389526,3.860718,284.459167,1.930359,568.918335
1299,3,2331.883648,262.476166,276.340179,13.864014,268.696676,5.748704,806.090027
1300,1,777.294549,30.963757,30.963757,0,30.963757,0,30.963757
1301,1,777.294549,357.137604,357.137604,0,357.137604,0,357.137604
1302,2,1554.589099,21.801409,30.068583,8.267174,25.934996,4.133587,51.869991
1303,2,1554.589099,71.565048,90,18.434952,80.782524,9.217476,161.565048
1304,1,777.294549,243.434952,243.434952,0,243.434952,0,243.434952
1305,2,1554.589099,225,333.434937,108.434937,279.217468,54.217468,558.434937
1306,2,1554.589099,0,347.471191,347.471191,173.735596,173.735596,347.471191
1307,1,777.294549,266.633545,266.633545,0,266.633545,0,266.633545
1308,1,777.294549,252.897278,252.897278,0,252.897278,0,252.897278
1309,2,1554.589099,243.434952,288.434937,44.999985,265.934944,22.499992,531.869888
1310,1,777.294549,156.801407,156.801407,0,156.801407,0,156.801407
1311,2,1554.589099,309.340515,319.885193,10.544678,314.612854,5.272339,629.225708
1312,2,1554.589099,6.842772,357.137604,350.294831,181.990188,175.147416,363.980376
1313,1,777.294549,141.340195,141.340195,0,141.340195,0,141.340195
1314,1,777.294549,104.743561,104.743561,0,104.743561,0,104.743561
1315,2,1554.589099,32.905243,40.914383,8.00914,36.909813,4.00457,73.819626
1316,1,777.294549,45,45,0,45,0,45
1317,1,777.294549,77.005386,77.005386,0,77.005386,0,77.005386
1318,2,1554.589099,77.005386,86.633537,9.628151,81.819462,4.814075,163.638924
1319,2,1554.589099,0,303.690063,303.690063,151.845032,151.845032,303.690063
1320,2,1554.589099,300.963745,332.525574,31.561829,316.744659,15.780914,633.489319
1321,2,1554.589099,8.130101,85.601295,77.471194,46.865698,38.735597,93.731397
1322,2,1554.589099,41.987213,55.00798,13.020767,48.497597,6.510384,96.995193
1323,2,1554.589099,91.080925,104.349335,13.26841,97.71513,6.634205,195.43026
1324,2,1554.589099,238.392502,240.255127,1.862625,239.323814,0.931313,478.647629
1325,2,1554.589099,197.487991,221.185928,23.697937,209.33696,11.848969,418.67392
1326,2,1554.589099,338.385223,342.216125,3.830902,340.300674,1.915451,680.601349
1327,1,777.294549,161.565048,161.565048,0,161.565048,0,161.565048
1328,1,777.294549,11.309932,11.309932,0,11.309932,0,11.309932
1329,2,1554.589099,282.724365,284.036255,1.31189,283.38031,0.655945,566.76062
1330,1,777.294549,178.830856,178.830856,0,178.830856,0,178.830856
1331,1,777.294549,278.130096,278.130096,0,278.130096,0,278.130096
1332,3,2331.883648,124.695152,150.945389,26.250237,135.688067,11.132763,407.064201
1333,2,1554.589099,42.273689,47.385944,5.112255,44.829817,2.556128,89.659634
