OBJECTID_1,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
2345,777.294549,4.862356,4.862356,0,4.862356,0,4.862356
2346,1554.589099,7.447215,20.008127,12.560912,13.727671,6.280456,27.455342
2347,1554.589099,12.226803,14.2699,2.043097,13.248352,1.021549,26.496703
2348,777.294549,3.122055,3.122055,0,3.122055,0,3.122055
2349,777.294549,3.245898,3.245898,0,3.245898,0,3.245898
2350,1554.589099,3.787345,6.152196,2.364851,4.969771,1.182425,9.939541
2351,777.294549,17.993723,17.993723,0,17.993723,0,17.993723
2352,1554.589099,4.835396,7.618418,2.783021,6.226907,1.391511,12.453814
2353,1554.589099,9.36137,12.901263,3.539893,11.131317,1.769947,22.262633
2354,1554.589099,3.735012,3.787345,0.052333,3.761178,0.026167,7.522357
2355,777.294549,2.208719,2.208719,0,2.208719,0,2.208719
2356,777.294549,4.72599,4.72599,0,4.72599,0,4.72599
2357,777.294549,3.573363,3.573363,0,3.573363,0,3.573363
2358,1554.589099,5.656342,6.440946,0.784604,6.048644,0.392302,12.097288
2359,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
2360,1554.589099,3.266078,3.345572,0.079493,3.305825,0.039747,6.61165
2361,777.294549,25.582714,25.582714,0,25.582714,0,25.582714
2362,777.294549,3.245898,3.245898,0,3.245898,0,3.245898
2363,777.294549,7.018521,7.018521,0,7.018521,0,7.018521
2364,1554.589099,4.642212,5.384801,0.742589,5.013507,0.371294,10.027013
2365,1554.589099,1.624252,3.122055,1.497803,2.373154,0.748901,4.746307
2366,1554.589099,1.027432,1.309637,0.282204,1.168535,0.141102,2.337069
2367,777.294549,5.621686,5.621686,0,5.621686,0,5.621686
2368,777.294549,11.540248,11.540248,0,11.540248,0,11.540248
2369,1554.589099,1.624252,2.117369,0.493117,1.870811,0.246558,3.741621
2370,1554.589099,1.148674,1.955623,0.806949,1.552148,0.403475,3.104297
2371,777.294549,3.735012,3.735012,0,3.735012,0,3.735012
2372,1554.589099,0.812289,2.117369,1.30508,1.464829,0.65254,2.929658
2373,1554.589099,20.271111,22.699032,2.427921,21.485071,1.213961,42.970142
2374,1554.589099,1.309637,1.851784,0.542147,1.58071,0.271073,3.161421
2375,1554.589099,3.423203,3.787345,0.364142,3.605274,0.182071,7.210548
2376,1554.589099,3.787345,3.923451,0.136106,3.855398,0.068053,7.710796
2377,1554.589099,4.72599,9.714684,4.988694,7.220337,2.494347,14.440675
2378,1554.589099,2.324922,4.585495,2.260573,3.455208,1.130287,6.910417
2379,777.294549,0.363286,0.363286,0,0.363286,0,0.363286
2380,1554.589099,10.419057,10.605068,0.186011,10.512063,0.093006,21.024125
2381,777.294549,4.134963,4.134963,0,4.134963,0,4.134963
2382,1554.589099,8.48821,9.01442,0.52621,8.751315,0.263105,17.502629
2383,1554.589099,4.712132,8.770114,4.057981,6.741123,2.028991,13.482246
2384,1554.589099,1.148674,1.497547,0.348873,1.32311,0.174437,2.64622
2385,1554.589099,15.108491,15.156116,0.047626,15.132304,0.023813,30.264607
2386,777.294549,2.117369,2.117369,0,2.117369,0,2.117369
2387,2331.883648,0.812289,1.624252,0.811963,1.296465,0.349441,3.889395
2388,1554.589099,1.815848,3.787345,1.971498,2.801596,0.985749,5.603193
2389,1554.589099,4.22897,5.124009,0.895039,4.676489,0.447519,9.352979
2390,777.294549,1.955623,1.955623,0,1.955623,0,1.955623
2391,777.294549,13.36932,13.36932,0,13.36932,0,13.36932
2392,777.294549,2.567137,2.567137,0,2.567137,0,2.567137
2393,1554.589099,4.72599,8.92185,4.19586,6.82392,2.09793,13.64784
2394,777.294549,4.425711,4.425711,0,4.425711,0,4.425711
2395,1554.589099,7.719232,9.182705,1.463473,8.450969,0.731736,16.901937
2396,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
2397,1554.589099,4.712132,6.726532,2.014399,5.719332,1.0072,11.438664
2398,1554.589099,16.626463,18.624277,1.997814,17.62537,0.998907,35.25074
2399,777.294549,15.687647,15.687647,0,15.687647,0,15.687647
2400,777.294549,8.328078,8.328078,0,8.328078,0,8.328078
2401,777.294549,2.642924,2.642924,0,2.642924,0,2.642924
2402,777.294549,7.447215,7.447215,0,7.447215,0,7.447215
2403,1554.589099,1.624252,3.345572,1.721319,2.484912,0.86066,4.969824
2404,1554.589099,2.296425,4.585495,2.28907,3.44096,1.144535,6.88192
2405,777.294549,4.72599,4.72599,0,4.72599,0,4.72599
2406,1554.589099,1.452853,3.646101,2.193248,2.549477,1.096624,5.098954
2407,777.294549,16.128658,16.128658,0,16.128658,0,16.128658
2408,1554.589099,10.073543,11.696113,1.62257,10.884828,0.811285,21.769655
2409,1554.589099,14.286901,15.924943,1.638041,15.105922,0.819021,30.211844
2410,1554.589099,0.812289,1.089742,0.277453,0.951016,0.138726,1.902031
2411,1554.589099,1.309637,1.955623,0.645986,1.63263,0.322993,3.26526
2412,1554.589099,9.388534,10.822517,1.433984,10.105525,0.716992,20.211051
2413,777.294549,4.862356,4.862356,0,4.862356,0,4.862356
2414,777.294549,1.955623,1.955623,0,1.955623,0,1.955623
2415,777.294549,3.245898,3.245898,0,3.245898,0,3.245898
2416,777.294549,3.079659,3.079659,0,3.079659,0,3.079659
2417,777.294549,4.484484,4.484484,0,4.484484,0,4.484484
2418,777.294549,2.9264,2.9264,0,2.9264,0,2.9264
2419,1554.589099,0,0.812289,0.812289,0.406145,0.406145,0.812289
2420,1554.589099,16.598104,17.593548,0.995443,17.095826,0.497722,34.191652
2421,777.294549,2.296425,2.296425,0,2.296425,0,2.296425
2422,777.294549,19.971779,19.971779,0,19.971779,0,19.971779
2423,1554.589099,11.540248,15.924943,4.384695,13.732595,2.192348,27.465191
2424,777.294549,4.72599,4.72599,0,4.72599,0,4.72599
2425,777.294549,9.740791,9.740791,0,9.740791,0,9.740791
2426,1554.589099,9.583003,11.578084,1.995081,10.580544,0.99754,21.161087
2427,777.294549,12.347966,12.347966,0,12.347966,0,12.347966
2428,1554.589099,2.117369,3.245898,1.128529,2.681633,0.564265,5.363267
2429,1554.589099,11.125899,11.137171,0.011271,11.131535,0.005636,22.26307
2430,1554.589099,1.624252,2.054204,0.429952,1.839228,0.214976,3.678457
2431,1554.589099,2.567137,5.83761,3.270473,4.202374,1.635237,8.404747
2432,777.294549,3.345572,3.345572,0,3.345572,0,3.345572
2433,1554.589099,9.895871,11.075026,1.179154,10.485448,0.589577,20.970897
2434,777.294549,1.955623,1.955623,0,1.955623,0,1.955623
2435,1554.589099,2.54137,2.567137,0.025767,2.554254,0.012884,5.108507
2436,1554.589099,0.363286,1.815848,1.452561,1.089567,0.726281,2.179134
2437,777.294549,27.575634,27.575634,0,27.575634,0,27.575634
2438,777.294549,27.722265,27.722265,0,27.722265,0,27.722265
2439,1554.589099,2.99305,3.345572,0.352521,3.169311,0.176261,6.338622
2440,1554.589099,2.54137,2.99305,0.45168,2.76721,0.22584,5.53442
2441,777.294549,3.245898,3.245898,0,3.245898,0,3.245898
2442,1554.589099,3.591687,5.187318,1.595631,4.389503,0.797816,8.779005
2443,1554.589099,1.540942,2.296425,0.755482,1.918683,0.377741,3.837367
2444,1554.589099,6.32913,7.119142,0.790011,6.724136,0.395006,13.448272
2445,1554.589099,1.089742,2.9264,1.836658,2.008071,0.918329,4.016142
2446,777.294549,14.839236,14.839236,0,14.839236,0,14.839236
2447,1554.589099,5.848748,6.94439,1.095642,6.396569,0.547821,12.793138
2448,1554.589099,3.699707,4.134963,0.435256,3.917335,0.217628,7.83467
2449,1554.589099,3.856006,7.412478,3.556472,5.634242,1.778236,11.268484
2450,777.294549,8.718911,8.718911,0,8.718911,0,8.718911
2451,1554.589099,12.155497,13.165718,1.010221,12.660607,0.505111,25.321215
2452,777.294549,0.812289,0.812289,0,0.812289,0,0.812289
2453,777.294549,8.570826,8.570826,0,8.570826,0,8.570826
2454,1554.589099,0.363286,1.955623,1.592337,1.159455,0.796168,2.318909
2455,1554.589099,4.642212,7.810448,3.168235,6.22633,1.584118,12.45266
2456,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
2457,1554.589099,11.964747,14.50997,2.545222,13.237359,1.272611,26.474717
2458,1554.589099,0.513758,1.851784,1.338026,1.182771,0.669013,2.365541
2459,1554.589099,8.389462,10.658408,2.268947,9.523935,1.134473,19.04787
2460,1554.589099,8.412358,8.510825,0.098467,8.461592,0.049233,16.923183
2461,1554.589099,6.41065,8.718911,2.308261,7.564781,1.15413,15.129561
2462,1554.589099,1.851784,1.955623,0.103839,1.903703,0.05192,3.807407
2463,777.294549,5.224928,5.224928,0,5.224928,0,5.224928
2464,777.294549,5.445013,5.445013,0,5.445013,0,5.445013
2465,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
2466,777.294549,5.348341,5.348341,0,5.348341,0,5.348341
2467,1554.589099,0.812289,3.286134,2.473844,2.049211,1.236922,4.098423
2468,777.294549,4.054935,4.054935,0,4.054935,0,4.054935
2469,1554.589099,8.914687,11.052333,2.137646,9.98351,1.068823,19.96702
2470,1554.589099,17.984097,19.328123,1.344027,18.65611,0.672013,37.31222
2471,1554.589099,9.946984,11.865461,1.918477,10.906223,0.959239,21.812446
2472,1554.589099,0.812289,2.324922,1.512632,1.568605,0.756316,3.137211
2473,1554.589099,27.297791,29.700859,2.403069,28.499325,1.201534,56.99865
2474,1554.589099,5.046967,5.384801,0.337834,5.215884,0.168917,10.431767
2475,1554.589099,1.027432,1.148674,0.121241,1.088053,0.060621,2.176106
2476,1554.589099,2.567137,2.764596,0.197458,2.665866,0.098729,5.331733
2477,1554.589099,4.767317,6.521021,1.753704,5.644169,0.876852,11.288339
2478,777.294549,3.989742,3.989742,0,3.989742,0,3.989742
2479,1554.589099,2.296425,3.856006,1.559581,3.076215,0.779791,6.152431
2480,1554.589099,2.054204,2.117369,0.063164,2.085787,0.031582,4.171573
2481,777.294549,18.939978,18.939978,0,18.939978,0,18.939978
2482,1554.589099,1.089742,2.617907,1.528165,1.853824,0.764082,3.707649
2483,1554.589099,2.324922,3.9067,1.581778,3.115811,0.790889,6.231622
2484,777.294549,7.316062,7.316062,0,7.316062,0,7.316062
2485,1554.589099,2.903841,3.423203,0.519362,3.163522,0.259681,6.327044
2486,777.294549,7.316062,7.316062,0,7.316062,0,7.316062
2487,777.294549,2.835079,2.835079,0,2.835079,0,2.835079
2488,1554.589099,1.027432,1.148674,0.121241,1.088053,0.060621,2.176106
2489,1554.589099,8.328078,8.570826,0.242747,8.449452,0.121374,16.898904
2490,1554.589099,21.064875,25.352097,4.287222,23.208486,2.143611,46.416971
2491,777.294549,3.079659,3.079659,0,3.079659,0,3.079659
2492,1554.589099,30.694195,31.679939,0.985744,31.187067,0.492872,62.374134
2493,1554.589099,7.949257,8.442785,0.493528,8.196021,0.246764,16.392042
2494,777.294549,11.964747,11.964747,0,11.964747,0,11.964747
2495,1554.589099,3.787345,7.660593,3.873247,5.723969,1.936624,11.447938
2496,1554.589099,11.860209,19.059593,7.199384,15.459901,3.599692,30.919803
2497,777.294549,3.423203,3.423203,0,3.423203,0,3.423203
2498,777.294549,21.271788,21.271788,0,21.271788,0,21.271788
2499,1554.589099,4.484484,6.024074,1.53959,5.254279,0.769795,10.508558
2500,1554.589099,1.027432,3.079659,2.052226,2.053545,1.026113,4.107091
2501,777.294549,3.787345,3.787345,0,3.787345,0,3.787345
2502,1554.589099,24.039623,29.492357,5.452734,26.76599,2.726367,53.531981
2503,1554.589099,4.366134,7.916826,3.550693,6.14148,1.775346,12.28296
2504,777.294549,4.22897,4.22897,0,4.22897,0,4.22897
2505,777.294549,4.862356,4.862356,0,4.862356,0,4.862356
2506,777.294549,1.540942,1.540942,0,1.540942,0,1.540942
2507,777.294549,3.923451,3.923451,0,3.923451,0,3.923451
2508,1554.589099,1.815848,6.649018,4.83317,4.232433,2.416585,8.464865
2509,1554.589099,1.815848,3.646101,1.830254,2.730974,0.915127,5.461949
2510,1554.589099,6.521021,12.032153,5.511132,9.276587,2.755566,18.553174
2511,1554.589099,1.624252,2.324922,0.700669,1.974587,0.350335,3.949174
2512,1554.589099,5.656342,11.431379,5.775037,8.543861,2.887519,17.087721
2513,1554.589099,1.815848,2.435563,0.619715,2.125705,0.309858,4.251411
2514,1554.589099,2.117369,2.117369,0,2.117369,0,4.234738
2515,1554.589099,4.425711,21.764759,17.339048,13.095235,8.669524,26.19047
2516,1554.589099,2.296425,3.923451,1.627026,3.109938,0.813513,6.219875
2517,1554.589099,7.119142,8.770114,1.650972,7.944628,0.825486,15.889256
2518,1554.589099,3.345572,5.539957,2.194386,4.442764,1.097193,8.885529
2519,777.294549,8.069653,8.069653,0,8.069653,0,8.069653
2520,777.294549,10.634738,10.634738,0,10.634738,0,10.634738
2521,1554.589099,6.521021,9.112989,2.591968,7.817005,1.295984,15.634011
2522,1554.589099,5.516378,5.991602,0.475224,5.75399,0.237612,11.50798
2523,777.294549,10.016806,10.016806,0,10.016806,0,10.016806
2524,1554.589099,11.902148,17.79018,5.888032,14.846164,2.944016,29.692328
2525,777.294549,1.089742,1.089742,0,1.089742,0,1.089742
2526,1554.589099,6.440946,7.777408,1.336462,7.109177,0.668231,14.218354
2527,1554.589099,10.793412,17.642965,6.849553,14.218189,3.424777,28.436378
2528,1554.589099,14.43886,18.822395,4.383535,16.630628,2.191768,33.261255
2529,777.294549,2.642924,2.642924,0,2.642924,0,2.642924
2530,777.294549,1.624252,1.624252,0,1.624252,0,1.624252
2531,1554.589099,10.278676,13.272593,2.993917,11.775634,1.496958,23.551269
2532,777.294549,2.99305,2.99305,0,2.99305,0,2.99305
2533,1554.589099,16.598104,17.504152,0.906048,17.051128,0.453024,34.102257
2534,1554.589099,1.452853,1.955623,0.50277,1.704238,0.251385,3.408476
2535,1554.589099,0.812289,2.435563,1.623274,1.623926,0.811637,3.247852
2536,1554.589099,8.450375,11.142801,2.692427,9.796588,1.346213,19.593176
2537,1554.589099,9.182705,10.711458,1.528753,9.947082,0.764377,19.894163
2538,1554.589099,5.274648,9.503051,4.228403,7.388849,2.114202,14.777699
2539,1554.589099,0.812289,3.345572,2.533282,2.07893,1.266641,4.157861
2540,777.294549,11.25476,11.25476,0,11.25476,0,11.25476
2541,777.294549,8.366499,8.366499,0,8.366499,0,8.366499
2542,777.294549,1.148674,1.148674,0,1.148674,0,1.148674
2543,777.294549,8.242886,8.242886,0,8.242886,0,8.242886
2544,1554.589099,0.812289,0.812289,0,0.812289,0,1.624579
2545,1554.589099,1.540942,2.54137,1.000428,2.041156,0.500214,4.082312
2546,777.294549,18.538088,18.538088,0,18.538088,0,18.538088
2547,777.294549,12.630492,12.630492,0,12.630492,0,12.630492
2548,1554.589099,12.170815,14.867639,2.696823,13.519227,1.348412,27.038454
2549,777.294549,7.438547,7.438547,0,7.438547,0,7.438547
2550,1554.589099,20.521471,21.271788,0.750317,20.896629,0.375158,41.793259
2551,1554.589099,1.452853,2.567137,1.114284,2.009995,0.557142,4.01999
2552,1554.589099,9.668816,10.443262,0.774446,10.056039,0.387223,20.112078
2553,1554.589099,4.613942,5.937077,1.323135,5.27551,0.661567,10.551019
2554,777.294549,8.069653,8.069653,0,8.069653,0,8.069653
2555,1554.589099,1.815848,2.567137,0.75129,2.191492,0.375645,4.382985
2556,777.294549,2.435563,2.435563,0,2.435563,0,2.435563
2557,1554.589099,2.903841,2.9264,0.022559,2.91512,0.01128,5.83024
2558,1554.589099,4.613942,6.649018,2.035076,5.63148,1.017538,11.26296
2559,1554.589099,1.148674,1.497547,0.348873,1.32311,0.174437,2.64622
2560,1554.589099,4.585495,7.447215,2.86172,6.016355,1.43086,12.03271
2561,777.294549,5.893083,5.893083,0,5.893083,0,5.893083
2562,1554.589099,1.452853,1.624252,0.171399,1.538553,0.085699,3.077105
2563,777.294549,2.99305,2.99305,0,2.99305,0,2.99305
2564,1554.589099,3.10093,4.862356,1.761426,3.981643,0.880713,7.963286
2565,1554.589099,22.213528,24.59832,2.384792,23.405924,1.192396,46.811848
2566,1554.589099,0.363286,2.835079,2.471792,1.599183,1.235896,3.198365
2567,777.294549,21.412436,21.412436,0,21.412436,0,21.412436
2568,777.294549,18.36414,18.36414,0,18.36414,0,18.36414
2569,777.294549,5.124009,5.124009,0,5.124009,0,5.124009
2570,777.294549,16.861668,16.861668,0,16.861668,0,16.861668
2571,1554.589099,2.296425,2.324922,0.028497,2.310673,0.014248,4.621346
2572,1554.589099,13.132994,13.618919,0.485926,13.375957,0.242963,26.751913
2573,1554.589099,14.128726,16.128658,1.999932,15.128692,0.999966,30.257384
2574,777.294549,3.646101,3.646101,0,3.646101,0,3.646101
2575,777.294549,1.148674,1.148674,0,1.148674,0,1.148674
2576,777.294549,1.955623,1.955623,0,1.955623,0,1.955623
2577,777.294549,17.603445,17.603445,0,17.603445,0,17.603445
2578,1554.589099,11.393003,14.737272,3.34427,13.065137,1.672135,26.130275
2579,1554.589099,0.726543,0.812289,0.085746,0.769416,0.042873,1.538833
2580,1554.589099,3.856006,4.244433,0.388427,4.050219,0.194214,8.100439
2581,777.294549,6.152196,6.152196,0,6.152196,0,6.152196
2582,1554.589099,22.324327,23.226746,0.902418,22.775537,0.451209,45.551073
2583,1554.589099,0.812289,3.923451,3.111161,2.36787,1.555581,4.73574
2584,1554.589099,12.332893,12.635386,0.302492,12.484139,0.151246,24.968279
2585,1554.589099,14.505798,20.957737,6.451939,17.731768,3.225969,35.463535
2586,1554.589099,1.452853,2.54137,1.088517,1.997112,0.544258,3.994223
2587,777.294549,6.024074,6.024074,0,6.024074,0,6.024074
2588,1554.589099,2.208719,3.423203,1.214484,2.815961,0.607242,5.631922
2589,777.294549,7.810448,7.810448,0,7.810448,0,7.810448
2590,1554.589099,11.696113,14.932317,3.236204,13.314215,1.618102,26.628429
2591,777.294549,9.119987,9.119987,0,9.119987,0,9.119987
2592,1554.589099,0.812289,1.089742,0.277453,0.951016,0.138726,1.902031
2593,1554.589099,2.435563,3.989742,1.554178,3.212652,0.777089,6.425305
2594,1554.589099,0.812289,1.089742,0.277453,0.951016,0.138726,1.902031
2595,1554.589099,9.688502,13.551372,3.862869,11.619937,1.931435,23.239874
2596,1554.589099,12.317801,13.907257,1.589457,13.112529,0.794728,26.225058
2597,777.294549,2.835079,2.835079,0,2.835079,0,2.835079
2598,1554.589099,17.055183,24.193935,7.138752,20.624559,3.569376,41.249119
2599,1554.589099,0,0.363286,0.363286,0.181643,0.181643,0.363286
2600,1554.589099,10.897791,11.475064,0.577273,11.186428,0.288637,22.372855
2601,1554.589099,3.245898,3.989742,0.743844,3.61782,0.371922,7.23564
2602,1554.589099,3.856006,4.22897,0.372964,4.042488,0.186482,8.084976
2603,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
2604,1554.589099,1.851784,2.117369,0.265585,1.984576,0.132793,3.969153
2605,1554.589099,1.497547,2.567137,1.06959,2.032342,0.534795,4.064684
2606,777.294549,18.454483,18.454483,0,18.454483,0,18.454483
2607,777.294549,7.916826,7.916826,0,7.916826,0,7.916826
2608,777.294549,25.869825,25.869825,0,25.869825,0,25.869825
2609,1554.589099,13.095479,16.541206,3.445727,14.818343,1.722864,29.636685
2610,1554.589099,1.624252,5.433025,3.808773,3.528639,1.904386,7.057277
2611,1554.589099,0.812289,1.497547,0.685257,1.154918,0.342629,2.309836
2612,1554.589099,18.238585,20.097229,1.858644,19.167907,0.929322,38.335814
2613,1554.589099,17.430885,18.361015,0.93013,17.89595,0.465065,35.791901
2614,777.294549,8.799231,8.799231,0,8.799231,0,8.799231
2615,1554.589099,10.851537,12.155497,1.30396,11.503517,0.65198,23.007033
2616,1554.589099,17.340435,19.791523,2.451088,18.565979,1.225544,37.131958
2617,777.294549,0.726543,0.726543,0,0.726543,0,0.726543
2618,1554.589099,0.513758,1.851784,1.338026,1.182771,0.669013,2.365541
2619,1554.589099,4.835396,6.755362,1.919965,5.795379,0.959983,11.590758
2620,777.294549,0.812289,0.812289,0,0.812289,0,0.812289
2621,1554.589099,8.667386,10.915081,2.247695,9.791234,1.123847,19.582467
2622,1554.589099,4.054935,5.433025,1.37809,4.74398,0.689045,9.48796
2623,1554.589099,1.309637,1.452853,0.143216,1.381245,0.071608,2.76249
2624,1554.589099,3.573363,5.046967,1.473604,4.310165,0.736802,8.620329
2625,777.294549,21.863964,21.863964,0,21.863964,0,21.863964
2626,1554.589099,4.484484,7.810448,3.325964,6.147466,1.662982,12.294931
2627,1554.589099,3.345572,4.244433,0.898861,3.795002,0.449431,7.590004
2628,1554.589099,1.027432,3.591687,2.564255,2.30956,1.282127,4.619119
2629,777.294549,11.73339,11.73339,0,11.73339,0,11.73339
2630,777.294549,2.054204,2.054204,0,2.054204,0,2.054204
2631,1554.589099,3.10093,4.72599,1.625061,3.91346,0.81253,7.82692
2632,777.294549,1.089742,1.089742,0,1.089742,0,1.089742
2633,1554.589099,0.812289,1.148674,0.336384,0.980481,0.168192,1.960963
2634,777.294549,3.122055,3.122055,0,3.122055,0,3.122055
2635,777.294549,5.433025,5.433025,0,5.433025,0,5.433025
2636,1554.589099,4.642212,4.929098,0.286886,4.785655,0.143443,9.571311
2637,777.294549,3.573363,3.573363,0,3.573363,0,3.573363
2638,777.294549,16.944939,16.944939,0,16.944939,0,16.944939
2639,777.294549,3.245898,3.245898,0,3.245898,0,3.245898
2640,1554.589099,9.449347,12.882136,3.43279,11.165741,1.716395,22.331483
2641,1554.589099,5.348341,5.667846,0.319505,5.508093,0.159752,11.016187
2642,1554.589099,4.835396,6.194297,1.358901,5.514847,0.67945,11.029693
2643,1554.589099,36.4776,37.732357,1.254757,37.104979,0.627378,74.209957
2644,1554.589099,1.815848,2.567137,0.75129,2.191492,0.375645,4.382985
2645,777.294549,18.840548,18.840548,0,18.840548,0,18.840548
2646,1554.589099,1.309637,1.497547,0.18791,1.403592,0.093955,2.807184
2647,1554.589099,2.642924,3.646101,1.003178,3.144512,0.501589,6.289025
2648,1554.589099,3.345572,4.366134,1.020562,3.855853,0.510281,7.711705
2649,777.294549,14.029351,14.029351,0,14.029351,0,14.029351
2650,1554.589099,8.570826,10.290966,1.72014,9.430896,0.86007,18.861792
2651,1554.589099,1.851784,2.208719,0.356936,2.030252,0.178468,4.060503
2652,1554.589099,3.079659,3.122055,0.042397,3.100857,0.021198,6.201714
2653,777.294549,3.923451,3.923451,0,3.923451,0,3.923451
2654,1554.589099,11.964747,15.128357,3.16361,13.546552,1.581805,27.093104
2655,1554.589099,1.089742,2.296425,1.206683,1.693083,0.603341,3.386167
2656,777.294549,23.591927,23.591927,0,23.591927,0,23.591927
2657,1554.589099,2.9264,3.345572,0.419172,3.135986,0.209586,6.271971
2658,1554.589099,1.027432,1.309637,0.282204,1.168535,0.141102,2.337069
2659,777.294549,3.122055,3.122055,0,3.122055,0,3.122055
2660,1554.589099,6.521021,12.645164,6.124143,9.583093,3.062072,19.166186
2661,777.294549,3.079659,3.079659,0,3.079659,0,3.079659
2662,777.294549,2.296425,2.296425,0,2.296425,0,2.296425
2663,1554.589099,4.585495,7.100957,2.515462,5.843226,1.257731,11.686452
2664,777.294549,2.208719,2.208719,0,2.208719,0,2.208719
2665,1554.589099,1.955623,3.10093,1.145307,2.528276,0.572653,5.056553
2666,1554.589099,0.812289,1.309637,0.497348,1.060963,0.248674,2.121926
2667,1554.589099,2.9264,5.667846,2.741446,4.297123,1.370723,8.594245
2668,1554.589099,8.548378,11.823378,3.275,10.185878,1.6375,20.371756
2669,777.294549,9.028571,9.028571,0,9.028571,0,9.028571
2670,1554.589099,7.719232,10.419057,2.699825,9.069144,1.349912,18.138289
2671,1554.589099,2.617907,3.345572,0.727665,2.981739,0.363832,5.963478
2672,1554.589099,12.186113,15.23116,3.045047,13.708637,1.522523,27.417274
2673,777.294549,2.9264,2.9264,0,2.9264,0,2.9264
2674,1554.589099,2.567137,4.767317,2.20018,3.667227,1.10009,7.334455
2675,777.294549,2.9264,2.9264,0,2.9264,0,2.9264
2676,777.294549,8.652605,8.652605,0,8.652605,0,8.652605
2677,1554.589099,2.99305,3.286134,0.293083,3.139592,0.146542,6.279184
2678,1554.589099,2.835079,3.266078,0.431,3.050578,0.2155,6.101157
2679,1554.589099,4.929098,4.929098,0,4.929098,0,9.858196
2680,1554.589099,3.9067,4.134963,0.228263,4.020831,0.114132,8.041663
2681,777.294549,4.929098,4.929098,0,4.929098,0,4.929098
2682,1554.589099,9.818662,11.12026,1.301599,10.469461,0.650799,20.938922
2683,1554.589099,2.99305,3.573363,0.580313,3.283206,0.290156,6.566413
2684,777.294549,23.25618,23.25618,0,23.25618,0,23.25618
2685,1554.589099,8.304935,10.897791,2.592855,9.601363,1.296428,19.202726
2686,777.294549,2.054204,2.054204,0,2.054204,0,2.054204
2687,1554.589099,12.94418,14.588964,1.644784,13.766572,0.822392,27.533145
2688,1554.589099,2.117369,5.725008,3.60764,3.921189,1.80382,7.842377
2689,777.294549,1.452853,1.452853,0,1.452853,0,1.452853
2690,777.294549,11.73339,11.73339,0,11.73339,0,11.73339
2691,1554.589099,6.521021,8.770114,2.249093,7.645568,1.124546,15.291135
2692,1554.589099,7.200379,10.129935,2.929556,8.665157,1.464778,17.330314
2693,1554.589099,5.516378,8.799231,3.282853,7.157804,1.641426,14.315609
2694,1554.589099,2.567137,5.539957,2.97282,4.053547,1.48641,8.107094
2695,1554.589099,1.027432,3.286134,2.258701,2.156783,1.129351,4.313566
2696,1554.589099,5.433025,8.18034,2.747315,6.806682,1.373657,13.613365
2697,777.294549,1.815848,1.815848,0,1.815848,0,1.815848
2698,1554.589099,7.447215,9.563083,2.115868,8.505149,1.057934,17.010298
2699,1554.589099,4.410893,9.182705,4.771812,6.796799,2.385906,13.593598
2700,777.294549,4.244433,4.244433,0,4.244433,0,4.244433
2701,1554.589099,6.183799,6.726532,0.542732,6.455165,0.271366,12.910331
2702,777.294549,4.72599,4.72599,0,4.72599,0,4.72599
2703,1554.589099,13.090781,13.907257,0.816476,13.499019,0.408238,26.998038
2704,1554.589099,1.955623,2.567137,0.611514,2.26138,0.305757,4.52276
2705,1554.589099,11.210125,12.532179,1.322054,11.871152,0.661027,23.742304
2706,1554.589099,5.893083,6.152196,0.259113,6.022639,0.129557,12.045279
2707,777.294549,10.148657,10.148657,0,10.148657,0,10.148657
2708,777.294549,9.825121,9.825121,0,9.825121,0,9.825121
2709,1554.589099,6.024074,6.94439,0.920316,6.484232,0.460158,12.968464
2710,777.294549,7.592995,7.592995,0,7.592995,0,7.592995
2711,1554.589099,1.309637,3.10093,1.791293,2.205283,0.895646,4.410567
2712,1554.589099,3.442335,4.484484,1.042149,3.963409,0.521074,7.926819
2713,777.294549,4.381105,4.381105,0,4.381105,0,4.381105
2714,1554.589099,1.851784,2.764596,0.912812,2.30819,0.456406,4.616379
2715,777.294549,5.274648,5.274648,0,5.274648,0,5.274648
2716,1554.589099,26.000063,33.328667,7.328604,29.664365,3.664302,59.32873
2717,1554.589099,4.366134,4.484484,0.11835,4.425309,0.059175,8.850617
2718,777.294549,4.613942,4.613942,0,4.613942,0,4.613942
2719,1554.589099,8.069653,8.412358,0.342706,8.241005,0.171353,16.482011
2720,1554.589099,12.805305,19.646297,6.840992,16.225801,3.420496,32.451603
2721,1554.589099,13.659263,16.861668,3.202405,15.260465,1.601202,30.52093
2722,1554.589099,7.227247,9.36137,2.134123,8.294308,1.067062,16.588617
2723,777.294549,32.055424,32.055424,0,32.055424,0,32.055424
2724,1554.589099,1.624252,2.435563,0.811311,2.029908,0.405655,4.059815
2725,1554.589099,1.851784,3.573363,1.721579,2.712573,0.86079,5.425147
2726,1554.589099,1.815848,2.117369,0.301521,1.966608,0.150761,3.933217
2727,777.294549,1.851784,1.851784,0,1.851784,0,1.851784
2728,1554.589099,1.955623,3.646101,1.690478,2.800862,0.845239,5.601724
